Date,Shift,Name,Far,Local,Stay,Bad,Absent
2023-03-01,3,Pallet truck 02,0.017257,0.006319,0.973403,0.000000,0.003021
2023-03-01,3,Pallet truck 03,0.000000,0.002951,0.983611,0.000000,0.013437
2023-03-01,3,Cart 04,0.000000,0.013021,0.986875,0.000000,0.000104
2023-03-01,3,Cart 05,0.020278,0.000000,0.979618,0.000000,0.000104
2023-03-01,3,Forklift 06,0.009722,0.017014,0.939236,0.000000,0.034028
2023-03-01,3,Pallet truck 07,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-01,3,Pallet truck 08,0.000000,0.047361,0.949965,0.000000,0.002674
2023-03-01,3,Cart 09,0.010799,0.000000,0.989097,0.000000,0.000104
2023-03-01,3,Cart 10,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-01,3,Pallet truck 11,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-01,3,Cart 12,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-01,3,Cart 13,0.000000,0.000000,0.875486,0.000000,0.124514
2023-03-01,3,Pallet truck 14,0.000000,0.000764,0.876042,0.000000,0.123194
2023-03-01,3,Cart 15,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-01,3,Cart 16,0.000000,0.001979,0.986771,0.000000,0.011250
2023-03-01,3,Forklift 17,0.000000,0.004479,0.995417,0.000000,0.000104
2023-03-02,1,Forklift 01,0.000000,0.063299,0.936597,0.000000,0.000104
2023-03-02,1,Pallet truck 02,0.067396,0.020382,0.903681,0.000000,0.008542
2023-03-02,1,Pallet truck 03,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-02,1,Cart 04,0.044444,0.008438,0.944271,0.000000,0.002847
2023-03-02,1,Cart 05,0.000000,0.000000,0.162431,0.837500,0.000069
2023-03-02,1,Forklift 06,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-02,1,Pallet truck 07,0.001736,0.014167,0.838889,0.000000,0.145208
2023-03-02,1,Pallet truck 08,0.004167,0.032083,0.805729,0.000000,0.158021
2023-03-02,1,Cart 09,0.015139,0.007188,0.535625,0.439583,0.002465
2023-03-02,1,Cart 10,0.026736,0.007326,0.892049,0.000000,0.073889
2023-03-02,1,Pallet truck 11,0.000000,0.001319,0.998576,0.000000,0.000104
2023-03-02,1,Cart 12,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-02,1,Cart 13,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-02,1,Pallet truck 14,0.000000,0.001736,0.998160,0.000000,0.000104
2023-03-02,1,Cart 15,0.007986,0.078299,0.913611,0.000000,0.000104
2023-03-02,1,Cart 16,0.043472,0.017083,0.899583,0.000000,0.039861
2023-03-02,1,Forklift 17,0.106736,0.072535,0.820174,0.000451,0.000104
2023-03-02,2,Forklift 01,0.013229,0.037187,0.949479,0.000000,0.000104
2023-03-02,2,Pallet truck 02,0.014826,0.025208,0.957187,0.000000,0.002778
2023-03-02,2,Pallet truck 03,0.000000,0.000000,0.826181,0.000000,0.173819
2023-03-02,2,Cart 04,0.026597,0.023438,0.949861,0.000000,0.000104
2023-03-02,2,Forklift 06,0.000000,0.000000,0.924861,0.000000,0.075139
2023-03-02,2,Pallet truck 07,0.000000,0.002153,0.997743,0.000000,0.000104
2023-03-02,2,Pallet truck 08,0.033333,0.000000,0.966562,0.000000,0.000104
2023-03-02,2,Cart 10,0.016215,0.001875,0.981771,0.000000,0.000139
2023-03-02,2,Pallet truck 11,0.000000,0.000903,0.879236,0.000000,0.119861
2023-03-02,2,Cart 12,0.000000,0.000000,0.560347,0.439583,0.000069
2023-03-02,2,Cart 13,0.000000,0.000000,0.829479,0.000000,0.170521
2023-03-02,2,Pallet truck 14,0.000000,0.000000,0.963958,0.000000,0.036042
2023-03-02,2,Cart 15,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-02,2,Cart 16,0.000000,0.000000,0.946910,0.000000,0.053090
2023-03-02,2,Forklift 17,0.000000,0.086875,0.856944,0.000000,0.056181
2023-03-02,3,Forklift 01,0.000000,0.014028,0.933264,0.000000,0.052708
2023-03-02,3,Pallet truck 02,0.009062,0.011875,0.976007,0.000174,0.002882
2023-03-02,3,Pallet truck 03,0.013542,0.000000,0.981563,0.000000,0.004896
2023-03-02,3,Cart 04,0.000000,0.000139,0.952187,0.000000,0.047674
2023-03-02,3,Cart 05,0.000000,0.000000,0.854062,0.145833,0.000104
2023-03-02,3,Forklift 06,0.015694,0.000000,0.984201,0.000000,0.000104
2023-03-02,3,Pallet truck 07,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-02,3,Pallet truck 08,0.000000,0.001007,0.998889,0.000000,0.000104
2023-03-02,3,Cart 09,0.000000,0.000000,0.870729,0.129167,0.000104
2023-03-02,3,Cart 10,0.000000,0.072708,0.893889,0.000000,0.033403
2023-03-02,3,Pallet truck 11,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-02,3,Cart 12,0.000000,0.000000,0.897465,0.102083,0.000451
2023-03-02,3,Cart 13,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-02,3,Pallet truck 14,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-02,3,Cart 15,0.000000,0.000000,0.856215,0.068750,0.075035
2023-03-02,3,Cart 16,0.000000,0.000000,0.988750,0.000000,0.011250
2023-03-02,3,Forklift 17,0.000000,0.035729,0.949826,0.000000,0.014444
2023-03-03,1,Forklift 01,0.031667,0.006042,0.953264,0.000000,0.009028
2023-03-03,1,Pallet truck 02,0.056528,0.034097,0.906910,0.000000,0.002465
2023-03-03,1,Pallet truck 03,0.000000,0.000000,0.948160,0.000000,0.051840
2023-03-03,1,Cart 04,0.059757,0.016111,0.921146,0.000000,0.002986
2023-03-03,1,Cart 05,0.000000,0.000000,0.513368,0.000000,0.486632
2023-03-03,1,Forklift 06,0.000000,0.029028,0.909618,0.000000,0.061354
2023-03-03,1,Pallet truck 07,0.000000,0.010000,0.989896,0.000000,0.000104
2023-03-03,1,Pallet truck 08,0.007188,0.041181,0.880382,0.000000,0.071250
2023-03-03,1,Cart 09,0.002153,0.007917,0.555139,0.000000,0.434792
2023-03-03,1,Cart 10,0.029653,0.001944,0.569896,0.397917,0.000590
2023-03-03,1,Pallet truck 11,0.000000,0.000000,0.999514,0.000000,0.000486
2023-03-03,1,Cart 12,0.013542,0.001736,0.984618,0.000000,0.000104
2023-03-03,1,Cart 13,0.000000,0.000486,0.999410,0.000000,0.000104
2023-03-03,1,Pallet truck 14,0.006215,0.005139,0.903924,0.022917,0.061806
2023-03-03,1,Cart 15,0.000000,0.006076,0.670278,0.318750,0.004896
2023-03-03,1,Cart 16,0.000000,0.001424,0.974167,0.000000,0.024410
2023-03-03,1,Forklift 17,0.148021,0.068681,0.783194,0.000000,0.000104
2023-03-03,2,Forklift 01,0.006042,0.017604,0.744375,0.187500,0.044479
2023-03-03,2,Pallet truck 02,0.000000,0.011042,0.944965,0.043750,0.000243
2023-03-03,2,Pallet truck 03,0.000000,0.000000,0.683160,0.316667,0.000174
2023-03-03,2,Cart 04,0.050556,0.006146,0.901215,0.000000,0.042083
2023-03-03,2,Forklift 06,0.000000,0.000000,0.746424,0.170833,0.082743
2023-03-03,2,Pallet truck 07,0.000000,0.000000,0.910243,0.000000,0.089757
2023-03-03,2,Pallet truck 08,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-03,2,Cart 10,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-03,2,Pallet truck 11,0.000000,0.000000,0.977014,0.022917,0.000069
2023-03-03,2,Cart 12,0.000000,0.000000,0.232743,0.000729,0.766528
2023-03-03,2,Cart 13,0.000000,0.000000,0.985347,0.014583,0.000069
2023-03-03,2,Pallet truck 14,0.000000,0.000000,0.999410,0.000000,0.000590
2023-03-03,2,Cart 15,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-03,2,Cart 16,0.000000,0.000000,0.824826,0.175000,0.000174
2023-03-03,2,Forklift 17,0.000000,0.000000,0.910243,0.089583,0.000174
2023-03-04,1,Forklift 01,0.000000,0.053646,0.946250,0.000000,0.000104
2023-03-04,1,Pallet truck 02,0.000000,0.012708,0.856944,0.000000,0.130347
2023-03-04,1,Pallet truck 03,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-04,1,Cart 04,0.000000,0.000000,0.300868,0.000000,0.699132
2023-03-04,1,Pallet truck 07,0.000382,0.000799,0.229201,0.749896,0.019722
2023-03-04,1,Pallet truck 08,0.000000,0.000833,0.228889,0.685243,0.085035
2023-03-04,1,Cart 10,0.000000,0.002049,0.020694,0.000000,0.977257
2023-03-04,1,Pallet truck 11,0.000000,0.000000,0.224514,0.560347,0.215139
2023-03-04,1,Cart 13,0.000000,0.001007,0.219271,0.751875,0.027847
2023-03-04,1,Pallet truck 14,0.000000,0.040139,0.465035,0.000000,0.494826
2023-03-04,1,Cart 16,0.000000,0.047083,0.952812,0.000000,0.000104
2023-03-04,1,Forklift 17,0.008542,0.128819,0.862535,0.000000,0.000104
2023-03-05,2,Forklift 01,0.004514,0.039410,0.955972,0.000000,0.000104
2023-03-05,2,Pallet truck 02,0.002396,0.022083,0.974896,0.000521,0.000104
2023-03-05,2,Pallet truck 03,0.000000,0.008090,0.991806,0.000000,0.000104
2023-03-05,2,Cart 04,0.010972,0.042917,0.946007,0.000000,0.000104
2023-03-05,2,Cart 05,0.000000,0.011319,0.960208,0.000000,0.028472
2023-03-05,2,Forklift 06,0.000000,0.107500,0.892396,0.000000,0.000104
2023-03-05,2,Pallet truck 07,0.000000,0.398958,0.600938,0.000000,0.000104
2023-03-05,2,Pallet truck 08,0.000000,0.013403,0.986493,0.000000,0.000104
2023-03-05,2,Cart 09,0.000000,0.053993,0.945903,0.000000,0.000104
2023-03-05,2,Cart 10,0.002083,0.000000,0.997778,0.000000,0.000139
2023-03-05,2,Pallet truck 11,0.000000,0.016910,0.982986,0.000000,0.000104
2023-03-05,2,Cart 12,0.000000,0.008194,0.991701,0.000000,0.000104
2023-03-05,2,Cart 13,0.000000,0.004236,0.995660,0.000000,0.000104
2023-03-05,2,Pallet truck 14,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-05,2,Cart 15,0.000000,0.032847,0.967049,0.000000,0.000104
2023-03-05,2,Cart 16,0.000000,0.005069,0.994826,0.000000,0.000104
2023-03-05,2,Forklift 17,0.000000,0.076076,0.862917,0.000000,0.061007
2023-03-06,1,Forklift 01,0.064236,0.020382,0.908160,0.000000,0.007222
2023-03-06,1,Pallet truck 02,0.062465,0.010868,0.734340,0.000000,0.192326
2023-03-06,1,Pallet truck 03,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-06,1,Cart 04,0.048785,0.018194,0.931076,0.000000,0.001944
2023-03-06,1,Cart 05,0.026424,0.000000,0.971181,0.000000,0.002396
2023-03-06,1,Forklift 06,0.000000,0.001250,0.998646,0.000000,0.000104
2023-03-06,1,Pallet truck 07,0.000000,0.000694,0.938993,0.000000,0.060312
2023-03-06,1,Pallet truck 08,0.000000,0.013368,0.968368,0.000000,0.018264
2023-03-06,1,Cart 09,0.025833,0.021250,0.952812,0.000000,0.000104
2023-03-06,1,Cart 10,0.015625,0.017083,0.967187,0.000000,0.000104
2023-03-06,1,Pallet truck 11,0.000000,0.010937,0.988958,0.000000,0.000104
2023-03-06,1,Cart 12,0.007812,0.004722,0.987361,0.000000,0.000104
2023-03-06,1,Cart 13,0.000000,0.003611,0.996285,0.000000,0.000104
2023-03-06,1,Pallet truck 14,0.000000,0.007361,0.799271,0.000000,0.193368
2023-03-06,1,Cart 15,0.021215,0.016632,0.962049,0.000000,0.000104
2023-03-06,1,Cart 16,0.000000,0.004444,0.995451,0.000000,0.000104
2023-03-06,1,Forklift 17,0.064792,0.115694,0.811146,0.000000,0.008368
2023-03-06,2,Forklift 01,0.007778,0.026007,0.966111,0.000000,0.000104
2023-03-06,2,Pallet truck 02,0.000000,0.014236,0.985660,0.000000,0.000104
2023-03-06,2,Pallet truck 03,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-06,2,Cart 04,0.027535,0.007049,0.965313,0.000000,0.000104
2023-03-06,2,Cart 05,0.014340,0.001701,0.983854,0.000000,0.000104
2023-03-06,2,Forklift 06,0.000000,0.001319,0.761007,0.237500,0.000174
2023-03-06,2,Pallet truck 07,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-06,2,Pallet truck 08,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-06,2,Cart 09,0.028264,0.001007,0.970625,0.000000,0.000104
2023-03-06,2,Cart 10,0.000000,0.004687,0.943194,0.005174,0.046944
2023-03-06,2,Pallet truck 11,0.000000,0.000000,0.900903,0.098056,0.001042
2023-03-06,2,Cart 12,0.000000,0.000000,0.931076,0.000000,0.068924
2023-03-06,2,Cart 13,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-06,2,Pallet truck 14,0.000000,0.001528,0.829028,0.000000,0.169444
2023-03-06,2,Cart 15,0.000000,0.002986,0.996910,0.000000,0.000104
2023-03-06,2,Cart 16,0.000000,0.008576,0.826528,0.000000,0.164896
2023-03-06,2,Forklift 17,0.000000,0.064687,0.874340,0.000000,0.060972
2023-03-06,3,Forklift 01,0.000000,0.016458,0.635451,0.272917,0.075174
2023-03-06,3,Pallet truck 02,0.017014,0.002014,0.676562,0.239583,0.064826
2023-03-06,3,Pallet truck 03,0.000000,0.000000,0.799167,0.127083,0.073750
2023-03-06,3,Cart 04,0.000000,0.031840,0.968056,0.000000,0.000104
2023-03-06,3,Cart 05,0.000000,0.000382,0.388646,0.431250,0.179722
2023-03-06,3,Forklift 06,0.000000,0.010035,0.989861,0.000000,0.000104
2023-03-06,3,Pallet truck 07,0.000000,0.000000,0.959132,0.000000,0.040868
2023-03-06,3,Pallet truck 08,0.000000,0.000000,0.160000,0.625000,0.215000
2023-03-06,3,Cart 09,0.000000,0.013681,0.806771,0.000000,0.179549
2023-03-06,3,Cart 10,0.013681,0.001875,0.984340,0.000000,0.000104
2023-03-06,3,Pallet truck 11,0.000000,0.003507,0.996389,0.000000,0.000104
2023-03-06,3,Cart 12,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-06,3,Cart 13,0.000000,0.000000,0.238021,0.000000,0.761979
2023-03-06,3,Pallet truck 14,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-06,3,Cart 15,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-06,3,Cart 16,0.000000,0.026285,0.973611,0.000000,0.000104
2023-03-06,3,Forklift 17,0.000000,0.082847,0.917049,0.000000,0.000104
2023-03-07,1,Forklift 01,0.012465,0.045660,0.677188,0.264583,0.000104
2023-03-07,1,Pallet truck 02,0.023090,0.006910,0.702361,0.261111,0.006528
2023-03-07,1,Pallet truck 03,0.014479,0.008993,0.701424,0.275000,0.000104
2023-03-07,1,Cart 04,0.038299,0.023368,0.640174,0.114583,0.183576
2023-03-07,1,Cart 05,0.000000,0.005382,0.717431,0.277083,0.000104
2023-03-07,1,Forklift 06,0.000000,0.013437,0.986458,0.000000,0.000104
2023-03-07,1,Pallet truck 07,0.001771,0.028264,0.964688,0.000000,0.005278
2023-03-07,1,Pallet truck 08,0.000000,0.037500,0.671667,0.283333,0.007500
2023-03-07,1,Cart 09,0.026806,0.008993,0.770243,0.127083,0.066875
2023-03-07,1,Cart 10,0.000000,0.020938,0.814549,0.000000,0.164514
2023-03-07,1,Pallet truck 11,0.012118,0.000868,0.986910,0.000000,0.000104
2023-03-07,1,Cart 12,0.012188,0.005382,0.982326,0.000000,0.000104
2023-03-07,1,Cart 13,0.000000,0.013333,0.378056,0.000000,0.608611
2023-03-07,1,Pallet truck 14,0.037569,0.010521,0.885035,0.000000,0.066875
2023-03-07,1,Cart 15,0.025347,0.003854,0.957882,0.000000,0.012917
2023-03-07,1,Cart 16,0.000000,0.027882,0.971562,0.000000,0.000556
2023-03-07,1,Forklift 17,0.126111,0.098090,0.775382,0.000000,0.000417
2023-03-07,2,Forklift 01,0.023194,0.042569,0.933715,0.000000,0.000521
2023-03-07,2,Pallet truck 02,0.005764,0.010382,0.983750,0.000000,0.000104
2023-03-07,2,Pallet truck 03,0.000000,0.000000,0.999549,0.000000,0.000451
2023-03-07,2,Cart 04,0.000000,0.003090,0.833924,0.162500,0.000486
2023-03-07,2,Cart 05,0.000000,0.000000,0.943472,0.000000,0.056528
2023-03-07,2,Forklift 06,0.000000,0.020625,0.931701,0.000000,0.047674
2023-03-07,2,Pallet truck 07,0.000000,0.006354,0.859757,0.000000,0.133889
2023-03-07,2,Pallet truck 08,0.000000,0.006632,0.993264,0.000000,0.000104
2023-03-07,2,Cart 09,0.037431,0.009132,0.953333,0.000000,0.000104
2023-03-07,2,Cart 10,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-07,2,Pallet truck 11,0.000000,0.000000,0.999618,0.000000,0.000382
2023-03-07,2,Cart 12,0.000000,0.000313,0.835833,0.135417,0.028438
2023-03-07,2,Cart 13,0.000000,0.010208,0.989444,0.000000,0.000347
2023-03-07,2,Pallet truck 14,0.000000,0.000000,0.999583,0.000000,0.000417
2023-03-07,2,Cart 15,0.000000,0.000000,0.952674,0.000000,0.047326
2023-03-07,2,Cart 16,0.000000,0.013229,0.986146,0.000000,0.000625
2023-03-07,2,Forklift 17,0.000000,0.008576,0.990868,0.000000,0.000556
2023-03-07,3,Forklift 01,0.005833,0.038993,0.955069,0.000000,0.000104
2023-03-07,3,Pallet truck 02,0.018472,0.011042,0.970382,0.000000,0.000104
2023-03-07,3,Pallet truck 03,0.010799,0.000000,0.989097,0.000000,0.000104
2023-03-07,3,Cart 04,0.000000,0.044896,0.955000,0.000000,0.000104
2023-03-07,3,Cart 05,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-07,3,Forklift 06,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-07,3,Pallet truck 07,0.000000,0.006701,0.993194,0.000000,0.000104
2023-03-07,3,Pallet truck 08,0.000000,0.011042,0.988854,0.000000,0.000104
2023-03-07,3,Cart 09,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-07,3,Cart 10,0.000000,0.000313,0.924792,0.000000,0.074896
2023-03-07,3,Pallet truck 11,0.000000,0.014271,0.985625,0.000000,0.000104
2023-03-07,3,Cart 12,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-07,3,Cart 13,0.000000,0.001563,0.998333,0.000000,0.000104
2023-03-07,3,Pallet truck 14,0.000000,0.007500,0.992396,0.000000,0.000104
2023-03-07,3,Cart 15,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-07,3,Cart 16,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-07,3,Forklift 17,0.007257,0.028958,0.737778,0.000000,0.226007
2023-03-08,1,Forklift 01,0.014549,0.020382,0.960833,0.000000,0.004236
2023-03-08,1,Pallet truck 02,0.050035,0.016007,0.924826,0.000000,0.009132
2023-03-08,1,Pallet truck 03,0.000000,0.000313,0.991632,0.000000,0.008056
2023-03-08,1,Cart 04,0.053368,0.018507,0.911146,0.000000,0.016979
2023-03-08,1,Cart 05,0.014618,0.008056,0.941354,0.000000,0.035972
2023-03-08,1,Forklift 06,0.034688,0.004792,0.875382,0.000000,0.085139
2023-03-08,1,Pallet truck 07,0.000000,0.003542,0.981875,0.000000,0.014583
2023-03-08,1,Pallet truck 08,0.000000,0.000660,0.983507,0.000278,0.015556
2023-03-08,1,Cart 09,0.002708,0.012986,0.930451,0.000000,0.053854
2023-03-08,1,Cart 10,0.000000,0.008993,0.957083,0.000000,0.033924
2023-03-08,1,Pallet truck 11,0.000000,0.004514,0.989618,0.000000,0.005868
2023-03-08,1,Cart 12,0.036736,0.002812,0.954583,0.000000,0.005868
2023-03-08,1,Cart 13,0.000000,0.012604,0.980799,0.000000,0.006597
2023-03-08,1,Pallet truck 14,0.000000,0.016042,0.974410,0.000000,0.009549
2023-03-08,1,Cart 15,0.028993,0.001979,0.955556,0.000000,0.013472
2023-03-08,1,Cart 16,0.000000,0.025243,0.961181,0.000000,0.013576
2023-03-08,1,Forklift 17,0.026424,0.022465,0.936042,0.000208,0.014861
2023-03-08,2,Forklift 01,0.000000,0.034132,0.965764,0.000000,0.000104
2023-03-08,2,Pallet truck 02,0.011424,0.016875,0.971597,0.000000,0.000104
2023-03-08,2,Pallet truck 03,0.000000,0.001632,0.966458,0.000000,0.031910
2023-03-08,2,Cart 04,0.008403,0.003090,0.988403,0.000000,0.000104
2023-03-08,2,Cart 05,0.022639,0.009826,0.967431,0.000000,0.000104
2023-03-08,2,Forklift 06,0.000000,0.006181,0.993681,0.000000,0.000139
2023-03-08,2,Pallet truck 07,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-08,2,Pallet truck 08,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-08,2,Cart 09,0.032083,0.006562,0.961250,0.000000,0.000104
2023-03-08,2,Cart 10,0.012188,0.000590,0.907153,0.000000,0.080069
2023-03-08,2,Pallet truck 11,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-08,2,Cart 12,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-08,2,Cart 13,0.000000,0.003021,0.996875,0.000000,0.000104
2023-03-08,2,Pallet truck 14,0.000000,0.000000,0.082951,0.000000,0.917049
2023-03-08,2,Cart 15,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-08,2,Cart 16,0.000000,0.006667,0.993229,0.000000,0.000104
2023-03-08,2,Forklift 17,0.000000,0.031285,0.968611,0.000000,0.000104
2023-03-08,3,Forklift 01,0.016007,0.015833,0.943785,0.000000,0.024375
2023-03-08,3,Pallet truck 02,0.000000,0.016146,0.977187,0.000278,0.006389
2023-03-08,3,Pallet truck 03,0.000000,0.000486,0.986007,0.000000,0.013507
2023-03-08,3,Cart 04,0.003472,0.009097,0.978715,0.000000,0.008715
2023-03-08,3,Cart 05,0.000000,0.000174,0.989514,0.000000,0.010313
2023-03-08,3,Forklift 06,0.000000,0.010035,0.984583,0.000000,0.005382
2023-03-08,3,Pallet truck 07,0.000000,0.000000,0.992500,0.000000,0.007500
2023-03-08,3,Pallet truck 08,0.006840,0.016806,0.965000,0.000000,0.011354
2023-03-08,3,Cart 09,0.000000,0.009236,0.983021,0.000000,0.007743
2023-03-08,3,Cart 10,0.000000,0.006354,0.984618,0.000000,0.009028
2023-03-08,3,Pallet truck 11,0.000000,0.000000,0.993264,0.000000,0.006736
2023-03-08,3,Cart 12,0.000000,0.004444,0.986632,0.000000,0.008924
2023-03-08,3,Cart 13,0.000000,0.003646,0.993368,0.000000,0.002986
2023-03-08,3,Cart 15,0.006736,0.000000,0.984410,0.000000,0.008854
2023-03-08,3,Cart 16,0.000000,0.002118,0.987014,0.000000,0.010868
2023-03-08,3,Forklift 17,0.000000,0.058507,0.937326,0.000000,0.004167
2023-03-09,1,Forklift 01,0.012639,0.003299,0.983958,0.000000,0.000104
2023-03-09,1,Pallet truck 02,0.000000,0.018160,0.981632,0.000104,0.000104
2023-03-09,1,Pallet truck 03,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-09,1,Cart 04,0.123333,0.016424,0.790174,0.000000,0.070069
2023-03-09,1,Cart 05,0.000000,0.000000,0.999618,0.000000,0.000382
2023-03-09,1,Forklift 06,0.000000,0.003750,0.996146,0.000000,0.000104
2023-03-09,1,Pallet truck 07,0.038715,0.000000,0.898472,0.000000,0.062812
2023-03-09,1,Pallet truck 08,0.000000,0.017257,0.979896,0.000000,0.002847
2023-03-09,1,Cart 09,0.002604,0.008194,0.989097,0.000000,0.000104
2023-03-09,1,Cart 10,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-09,1,Pallet truck 11,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-09,1,Cart 12,0.020556,0.005764,0.973264,0.000000,0.000417
2023-03-09,1,Cart 13,0.019931,0.002535,0.977431,0.000000,0.000104
2023-03-09,1,Cart 15,0.029549,0.001424,0.968611,0.000000,0.000417
2023-03-09,1,Cart 16,0.017708,0.002882,0.978993,0.000000,0.000417
2023-03-09,1,Forklift 17,0.102118,0.093854,0.803819,0.000104,0.000104
2023-03-09,2,Forklift 01,0.009097,0.045035,0.815590,0.000000,0.130278
2023-03-09,2,Pallet truck 02,0.000000,0.016319,0.841562,0.000000,0.142118
2023-03-09,2,Pallet truck 03,0.000000,0.000000,0.998785,0.000000,0.001215
2023-03-09,2,Cart 04,0.041354,0.022014,0.936528,0.000000,0.000104
2023-03-09,2,Cart 05,0.000000,0.000625,0.916806,0.000000,0.082569
2023-03-09,2,Forklift 06,0.000000,0.010208,0.891424,0.000000,0.098368
2023-03-09,2,Pallet truck 07,0.013125,0.008715,0.958958,0.000000,0.019201
2023-03-09,2,Pallet truck 08,0.000000,0.000000,0.929375,0.000000,0.070625
2023-03-09,2,Cart 09,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-09,2,Cart 10,0.000000,0.000208,0.771111,0.000000,0.228681
2023-03-09,2,Pallet truck 11,0.000000,0.001771,0.637743,0.000000,0.360486
2023-03-09,2,Cart 12,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-09,2,Cart 13,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-09,2,Cart 15,0.000000,0.000000,0.921354,0.000000,0.078646
2023-03-09,2,Cart 16,0.003854,0.012778,0.912500,0.000000,0.070868
2023-03-09,2,Forklift 17,0.000000,0.046458,0.733056,0.000000,0.220486
2023-03-09,3,Forklift 01,0.000000,0.022917,0.626215,0.302083,0.048785
2023-03-09,3,Pallet truck 02,0.000000,0.001910,0.687986,0.197917,0.112187
2023-03-09,3,Pallet truck 03,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-09,3,Cart 04,0.004653,0.010000,0.924063,0.000000,0.061285
2023-03-09,3,Cart 05,0.000000,0.000000,0.929965,0.000000,0.070035
2023-03-09,3,Forklift 06,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-09,3,Pallet truck 07,0.000000,0.002951,0.943333,0.000000,0.053715
2023-03-09,3,Pallet truck 08,0.000000,0.016146,0.983750,0.000000,0.000104
2023-03-09,3,Cart 09,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-09,3,Cart 10,0.016493,0.000000,0.983403,0.000000,0.000104
2023-03-09,3,Pallet truck 11,0.000000,0.009931,0.961806,0.000000,0.028264
2023-03-09,3,Cart 12,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-09,3,Cart 13,0.000000,0.003438,0.942674,0.000000,0.053889
2023-03-09,3,Cart 15,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-09,3,Cart 16,0.000000,0.015972,0.983750,0.000174,0.000104
2023-03-09,3,Forklift 17,0.000000,0.091007,0.880313,0.000208,0.028472
2023-03-10,1,Forklift 01,0.018924,0.012222,0.695833,0.272917,0.000104
2023-03-10,1,Pallet truck 02,0.027431,0.021493,0.673889,0.277083,0.000104
2023-03-10,1,Pallet truck 03,0.000000,0.000000,0.999583,0.000000,0.000417
2023-03-10,1,Cart 04,0.050486,0.047292,0.899826,0.000174,0.002222
2023-03-10,1,Cart 05,0.000000,0.000000,0.999514,0.000000,0.000486
2023-03-10,1,Forklift 06,0.021389,0.032639,0.915833,0.000000,0.030139
2023-03-10,1,Pallet truck 07,0.000000,0.000451,0.999444,0.000000,0.000104
2023-03-10,1,Pallet truck 08,0.055451,0.005521,0.889375,0.000000,0.049653
2023-03-10,1,Cart 09,0.000000,0.000000,0.796910,0.156250,0.046840
2023-03-10,1,Cart 10,0.005174,0.005590,0.944132,0.000000,0.045104
2023-03-10,1,Pallet truck 11,0.000000,0.000000,0.999896,0.000000,0.000104
2023-03-10,1,Cart 12,0.000000,0.007257,0.591319,0.000000,0.401424
