Date,Shift,Name,T1,T2,Dt,From,To,Way,Std,S,V
23-02-13,1,Forklift 01,08:21:20,08:23:25,125,clearing_bldg,bldg_2_entry_area,1,36.868267,139.431661,1.115453
23-02-13,1,Forklift 01,09:14:02,09:16:44,162,sheet_metal,clearing_bldg,1,54.964017,274.463864,1.694221
23-02-13,1,Forklift 01,09:33:16,09:35:05,109,clearing_bldg,machine_shop,1,42.504321,181.211177,1.662488
23-02-13,1,Forklift 01,10:16:04,10:17:17,73,sheet_metal,clearing_bldg,1,41.668625,185.763614,2.544707
23-02-13,1,Forklift 01,13:11:30,13:13:32,122,clearing_bldg,bldg_2_entry_area,1,44.080316,169.662151,1.390673
23-02-13,1,Forklift 01,13:13:56,13:14:55,59,bldg_2_entry_area,sheet_metal,1,19.543674,73.319166,1.242698
23-02-13,1,Forklift 01,13:17:23,13:20:45,202,sheet_metal,machine_shop,1,53.176178,414.958248,2.054249
23-02-13,1,Forklift 01,13:23:18,13:24:44,86,sheet_metal,clearing_bldg,1,40.889352,190.299234,2.212782
23-02-13,1,Forklift 01,13:39:37,13:41:36,119,tool_storage,sheet_metal,1,52.246628,246.695231,2.073069
23-02-13,1,Forklift 01,13:44:35,13:45:42,67,sheet_metal,clearing_bldg,1,44.344911,183.379532,2.737008
23-02-13,1,Pallet truck 02,07:14:30,07:21:26,416,clearing_bldg,cell_16,2,19.100969,477.637100,1.148166
23-02-13,1,Pallet truck 02,07:21:55,07:24:00,125,clearing_bldg,bldg_2_entry_area,1,36.756484,139.200507,1.113604
23-02-13,1,Pallet truck 02,07:26:56,07:28:01,65,unknown,sheet_metal,1,22.415655,65.547046,1.008416
23-02-13,1,Pallet truck 02,07:40:41,07:43:38,177,unknown,clearing_bldg,1,54.635017,216.586576,1.223653
23-02-13,1,Pallet truck 02,07:54:23,07:56:04,101,clearing_bldg,cell_16,1,15.089100,72.155180,0.714408
23-02-13,1,Pallet truck 02,09:39:28,09:43:47,259,cell_16,sheet_metal,1,50.841163,318.912497,1.231322
23-02-13,1,Pallet truck 02,09:48:36,09:57:14,518,sheet_metal,nozzle_cell,1,61.535067,536.930325,1.036545
23-02-13,1,Pallet truck 02,09:57:41,10:01:31,230,nozzle_cell,cell_16,1,51.868514,264.919837,1.151825
23-02-13,1,Pallet truck 02,11:21:21,11:22:32,71,clearing_bldg,bldg_2_entry_area,1,32.908278,126.424671,1.780629
23-02-13,1,Pallet truck 02,11:25:08,11:27:15,127,bldg_2_entry_area,clearing_bldg,1,37.373098,132.410441,1.042602
23-02-13,1,Pallet truck 02,11:30:43,11:36:22,339,clearing_bldg,sheet_metal,2,47.660583,399.417058,1.178221
23-02-13,1,Pallet truck 02,13:20:15,13:26:04,349,clearing_bldg,sheet_metal,2,48.737459,439.314241,1.258780
23-02-13,1,Pallet truck 02,14:23:08,14:25:19,131,clearing_bldg,bldg_2_entry_area,1,40.465314,138.430465,1.056721
23-02-13,1,Pallet truck 02,14:26:32,14:27:23,51,bldg_2_entry_area,sheet_metal,1,24.805397,99.931276,1.959437
23-02-13,1,Pallet truck 02,14:30:01,14:32:44,163,sheet_metal,clearing_bldg,1,55.318899,232.063297,1.423701
23-02-13,1,Pallet truck 02,14:47:29,14:48:19,50,clearing_bldg,press_room,1,17.693698,130.156331,2.603127
23-02-13,1,Cart 04,07:13:50,07:14:54,64,clearing_bldg,cell_16,1,18.526883,80.913179,1.264268
23-02-13,1,Cart 04,07:23:48,07:25:41,113,unknown,unknown,2,24.399745,356.464310,3.154551
23-02-13,1,Cart 04,07:45:12,07:50:38,326,clearing_bldg,cell_16,2,16.123391,393.601992,1.207368
23-02-13,1,Cart 04,07:52:38,07:56:32,234,clearing_bldg,cell_16,2,15.167068,350.698874,1.498713
23-02-13,1,Cart 04,08:17:22,08:27:04,582,clearing_bldg,bldg_2_entry_area,1,36.118193,861.662971,1.480521
23-02-13,1,Cart 04,08:27:29,08:30:38,189,bldg_2_entry_area,unknown,1,30.334659,358.006152,1.894212
23-02-13,1,Cart 04,09:39:04,09:40:41,97,clearing_bldg,tool_storage,2,16.298339,241.058812,2.485142
23-02-13,1,Cart 04,09:49:50,09:55:26,336,cell_16,clearing_bldg,1,21.767470,449.149966,1.336756
23-02-13,1,Cart 05,09:56:29,09:56:45,16,clearing_bldg,cell_16,1,17.927276,60.907162,3.806698
23-02-13,1,Cart 05,14:10:09,14:12:42,153,clearing_bldg,cell_16,1,25.778802,349.088812,2.281626
23-02-13,1,Cart 05,14:21:10,14:22:49,99,cell_16,clearing_bldg,1,18.960732,136.659334,1.380397
23-02-13,1,Pallet truck 08,07:29:11,07:29:32,21,bldg_2_entry_area,sheet_metal,1,18.834838,79.757310,3.797967
23-02-13,1,Pallet truck 08,11:46:59,11:54:31,452,sheet_metal,tool_storage,2,55.100882,404.711618,0.895380
23-02-13,1,Pallet truck 08,12:42:23,12:49:50,447,sheet_metal,tool_storage,2,49.903628,421.897637,0.943843
23-02-13,1,Cart 09,08:18:51,08:24:24,333,sheet_metal,machine_shop,1,50.554349,417.128910,1.252639
23-02-13,1,Cart 09,09:00:22,09:06:24,362,sheet_metal,tool_storage,2,49.666907,526.733279,1.455064
23-02-13,1,Cart 10,08:24:59,08:28:19,200,sheet_metal,clearing_bldg,1,57.460079,219.127940,1.095640
23-02-13,1,Cart 10,08:29:16,08:30:51,95,clearing_bldg,cell_16,2,16.616864,142.709743,1.502208
23-02-13,1,Cart 10,08:34:37,08:37:54,197,cell_16,sheet_metal,1,37.793484,242.075427,1.228809
23-02-13,1,Cart 10,13:46:55,13:52:48,353,sheet_metal,tool_storage,2,55.357895,475.249666,1.346316
23-02-13,1,Pallet truck 14,07:52:27,07:55:03,156,bldg_2_entry_area,cell_16,1,42.412662,254.463287,1.631175
23-02-13,1,Forklift 17,12:42:37,12:47:20,283,laser,clearing_bldg,1,24.109801,260.819034,0.921622
23-02-13,1,Forklift 17,12:48:06,12:49:54,108,clearing_bldg,bldg_2_entry_area,1,32.966142,121.422539,1.124283
23-02-13,1,Forklift 17,13:08:31,13:10:12,101,bldg_2_entry_area,cell_16,1,21.620953,172.350636,1.706442
23-02-13,1,Forklift 17,13:16:29,13:21:29,300,tool_storage,bldg_2_entry_area,1,51.437039,313.324698,1.044416
23-02-13,2,Forklift 01,15:40:19,15:43:24,185,tool_storage,sheet_metal,1,55.211337,358.814546,1.939538
23-02-13,2,Forklift 01,15:43:46,15:45:24,98,sheet_metal,clearing_bldg,1,54.778893,172.180342,1.756942
23-02-13,2,Forklift 01,15:49:30,15:51:32,122,clearing_bldg,machine_shop,1,44.059025,266.162345,2.181659
23-02-13,2,Forklift 01,15:57:25,15:59:09,104,sheet_metal,clearing_bldg,1,60.683854,196.125149,1.885819
23-02-13,2,Forklift 01,16:52:15,16:54:05,110,tool_storage,bldg_2_entry_area,1,28.450848,135.351693,1.230470
23-02-13,2,Forklift 01,21:28:23,21:30:19,116,bldg_2_entry_area,tool_storage,1,36.109337,208.590314,1.798192
23-02-13,2,Pallet truck 02,20:26:06,20:28:40,154,cell_16,clearing_bldg,1,17.064638,320.744381,2.082756
23-02-13,2,Pallet truck 02,22:24:16,22:26:12,116,cell_16,tool_storage,2,15.335428,374.975634,3.232549
23-02-13,2,Cart 04,20:48:21,20:53:23,302,clearing_bldg,machine_shop,1,62.171167,326.158533,1.079995
23-02-13,2,Cart 04,21:30:12,21:33:55,223,machine_shop,clearing_bldg,1,50.681705,210.242496,0.942791
23-02-13,2,Cart 04,21:34:22,21:36:02,100,clearing_bldg,unknown,1,15.894279,105.045061,1.050451
23-02-13,2,Cart 04,22:45:39,22:55:15,576,tool_storage,unknown,1,52.777396,698.303021,1.212332
23-02-13,2,Cart 05,16:00:23,16:03:58,215,clearing_bldg,sheet_metal,1,50.497013,235.804172,1.096764
23-02-13,2,Cart 05,16:06:25,16:10:19,234,sheet_metal,cell_16,1,41.445383,223.333455,0.954416
23-02-13,2,Cart 05,16:11:22,16:13:13,111,cell_16,clearing_bldg,1,20.918041,95.106980,0.856820
23-02-13,2,Cart 05,17:10:20,17:13:38,198,clearing_bldg,unknown,1,55.167182,230.950198,1.166415
23-02-13,2,Cart 05,21:30:32,21:33:49,197,machine_shop,clearing_bldg,1,43.634891,211.955227,1.075915
23-02-13,2,Pallet truck 08,15:04:19,15:13:53,574,sheet_metal,tool_storage,2,56.436177,521.483311,0.908508
23-02-13,2,Forklift 17,18:22:10,18:28:26,376,laser,tool_storage,2,21.173202,244.001753,0.648941
23-02-13,2,Forklift 17,18:38:14,18:39:17,63,bldg_2_entry_area,sheet_metal,1,16.242916,87.942843,1.395918
23-02-13,2,Forklift 17,18:42:42,18:47:09,267,unknown,clearing_bldg,1,70.808309,331.621284,1.242027
23-02-13,2,Forklift 17,18:50:04,18:53:18,194,clearing_bldg,unknown,1,44.801896,206.382721,1.063828
23-02-13,2,Forklift 17,21:28:17,21:30:11,114,laser,clearing_bldg,1,30.432442,264.032278,2.316073
23-02-13,3,Pallet truck 02,03:22:53,03:25:47,174,clearing_bldg,sheet_metal,1,41.081244,238.161739,1.368746
23-02-13,3,Pallet truck 02,03:38:38,03:43:09,271,sheet_metal,cell_16,1,63.230812,321.165795,1.185114
23-02-13,3,Cart 04,23:00:56,23:05:20,264,unknown,clearing_bldg,1,15.389569,224.305181,0.849641
23-02-13,3,Cart 04,03:14:57,03:19:14,257,unknown,unknown,2,16.023139,230.551922,0.897089
23-02-13,3,Cart 04,06:54:22,06:59:58,336,clearing_bldg,unknown,1,41.747823,369.271248,1.099022
23-02-14,1,Forklift 01,13:33:35,13:37:16,221,bldg_2_entry_area,press_room,1,39.890037,506.289259,2.290902
23-02-14,1,Forklift 01,14:44:58,14:46:50,112,clearing_bldg,bldg_2_entry_area,1,43.890140,193.894371,1.731200
23-02-14,1,Forklift 01,14:51:22,14:54:44,202,bldg_2_entry_area,machine_shop,1,52.273526,340.434425,1.685319
23-02-14,1,Forklift 01,14:57:05,14:59:07,122,machine_shop,tool_storage,1,50.551856,206.023357,1.688716
23-02-14,1,Pallet truck 02,07:22:58,07:23:26,28,clearing_bldg,cell_16,2,20.383618,106.468163,3.802434
23-02-14,1,Pallet truck 02,07:29:08,07:30:14,66,clearing_bldg,cell_16,1,17.237754,90.177065,1.366319
23-02-14,1,Pallet truck 02,07:36:01,07:38:19,138,cell_16,clearing_bldg,1,20.943903,187.733150,1.360385
23-02-14,1,Pallet truck 02,07:53:37,07:56:58,201,cell_16,clearing_bldg,1,17.129365,242.769260,1.207807
23-02-14,1,Pallet truck 02,08:02:35,08:03:56,81,cell_16,tool_storage,2,22.003273,204.944019,2.530173
23-02-14,1,Pallet truck 02,08:23:38,08:28:02,264,cell_16,tool_storage,2,15.349320,347.854740,1.317632
23-02-14,1,Pallet truck 02,08:28:25,08:31:13,168,cell_16,tool_storage,2,16.317102,323.415020,1.925089
23-02-14,1,Pallet truck 02,08:56:24,09:02:30,366,cell_16,clearing_bldg,1,42.007915,397.997878,1.087426
23-02-14,1,Pallet truck 02,09:03:18,09:04:36,78,clearing_bldg,unknown,1,18.294789,152.721374,1.957966
23-02-14,1,Pallet truck 02,09:18:53,09:23:10,257,clearing_bldg,unknown,1,27.035454,880.475697,3.425975
23-02-14,1,Pallet truck 02,09:23:16,09:25:08,112,cell_16,tool_storage,2,27.202656,392.945600,3.508443
23-02-14,1,Pallet truck 02,10:08:48,10:14:44,356,tool_storage,clearing_bldg,1,52.889358,421.133986,1.182961
23-02-14,1,Pallet truck 02,10:43:46,10:50:11,385,tool_storage,bldg_2_entry_area,2,47.053116,324.837322,0.843733
23-02-14,1,Pallet truck 02,11:18:59,11:29:30,631,tool_storage,laser,1,48.669682,1102.139680,1.746656
23-02-14,1,Pallet truck 02,13:33:28,13:35:44,136,bldg_2_entry_area,tool_storage,1,37.732916,226.599727,1.666174
23-02-14,1,Pallet truck 02,13:41:05,13:43:42,157,tool_storage,cell_16,2,16.779516,224.616000,1.430675
23-02-14,1,Pallet truck 02,14:28:40,14:37:49,549,tool_storage,machine_shop,1,56.375081,487.503230,0.887984
23-02-14,1,Pallet truck 02,14:42:00,14:45:35,215,sheet_metal,clearing_bldg,1,51.311213,217.167252,1.010080
23-02-14,1,Pallet truck 02,14:52:50,14:56:40,230,tool_storage,clearing_bldg,2,15.555122,230.239187,1.001040
23-02-14,1,Pallet truck 03,13:33:04,13:35:33,149,laser,tool_storage,1,48.100630,479.573926,3.218617
23-02-14,1,Cart 04,07:29:51,07:33:20,209,tool_storage,press_room,2,16.551296,510.037943,2.440373
23-02-14,1,Cart 04,08:43:04,08:50:03,419,unknown,sheet_metal,1,55.130157,613.696433,1.464669
23-02-14,1,Cart 04,08:52:32,08:57:02,270,sheet_metal,clearing_bldg,1,56.659092,360.218944,1.334144
23-02-14,1,Cart 04,09:07:55,09:11:32,217,clearing_bldg,unknown,1,19.924809,508.802180,2.344711
23-02-14,1,Cart 04,09:12:34,09:14:37,123,unknown,clearing_bldg,1,27.952989,238.770225,1.941221
23-02-14,1,Cart 04,09:15:00,09:15:39,39,clearing_bldg,cell_16,1,21.495796,83.717488,2.146602
23-02-14,1,Cart 04,09:16:11,09:20:25,254,cell_16,tool_storage,2,24.737240,935.256911,3.682114
23-02-14,1,Cart 04,09:20:57,09:27:16,379,cell_16,unknown,1,19.692134,1347.353704,3.555023
23-02-14,1,Cart 04,09:29:05,09:33:44,279,unknown,clearing_bldg,1,27.719865,1007.084861,3.609623
23-02-14,1,Cart 04,09:46:49,09:53:38,409,clearing_bldg,sheet_metal,2,55.175566,482.943672,1.180791
23-02-14,1,Cart 04,11:17:02,11:22:33,331,tool_storage,clearing_bldg,1,15.298504,642.040935,1.939701
23-02-14,1,Cart 04,13:33:01,13:36:33,212,bldg_2_entry_area,tool_storage,1,52.312686,256.060097,1.207831
23-02-14,1,Cart 04,13:52:34,13:55:49,195,tool_storage,sheet_metal,1,51.484337,261.305211,1.340027
23-02-14,1,Cart 04,13:57:56,14:00:36,160,unknown,clearing_bldg,1,51.404267,210.362793,1.314767
23-02-14,1,Cart 05,07:16:01,07:16:17,16,clearing_bldg,press_room,1,15.475115,59.092432,3.693277
23-02-14,1,Cart 05,10:44:35,10:48:37,242,clearing_bldg,cell_16,2,17.543982,300.660989,1.242401
23-02-14,1,Cart 05,11:17:59,11:21:37,218,clearing_bldg,unknown,1,42.834478,223.227717,1.023980
23-02-14,1,Cart 05,11:27:58,11:29:27,89,trunion_cell,nozzle_cell,1,17.900427,128.954753,1.448930
23-02-14,1,Cart 05,11:40:52,11:43:00,128,bldg_2_entry_area,clearing_bldg,1,41.467489,148.867863,1.163030
23-02-14,1,Cart 05,13:33:41,13:35:58,137,bldg_2_entry_area,tool_storage,1,37.238578,302.026578,2.204574
23-02-14,1,Forklift 06,09:26:31,09:26:56,25,sheet_metal,laser,1,18.213323,87.055646,3.482226
23-02-14,1,Forklift 06,09:38:07,09:42:23,256,laser,clearing_bldg,1,44.221455,255.451559,0.997858
23-02-14,1,Forklift 06,10:06:05,10:06:53,48,tool_storage,cell_16,2,17.134528,169.255559,3.526157
23-02-14,1,Forklift 06,13:20:32,13:22:35,123,bldg_2_entry_area,sheet_metal,1,20.846949,161.191064,1.310496
23-02-14,1,Pallet truck 07,13:21:05,13:26:08,303,laser,sheet_metal,1,16.532747,231.348100,0.763525
23-02-14,1,Pallet truck 07,14:32:11,14:33:43,92,sheet_metal,bldg_2_entry_area,1,16.005129,70.025608,0.761148
23-02-14,1,Pallet truck 07,14:39:20,14:41:36,136,unknown,sheet_metal,1,27.545316,113.940181,0.837795
23-02-14,1,Cart 09,13:21:18,13:22:48,90,bldg_2_entry_area,sheet_metal,1,15.782114,86.374556,0.959717
23-02-14,1,Cart 12,08:01:43,08:04:07,144,trunion_cell,laser,1,16.222682,104.816339,0.727891
23-02-14,1,Cart 12,11:02:21,11:02:40,19,bldg_2_entry_area,sheet_metal,1,16.006140,73.441828,3.865359
23-02-14,1,Cart 15,14:17:29,14:18:47,78,bldg_2_entry_area,cell_16,1,18.794611,227.157252,2.912272
23-02-14,1,Cart 16,14:19:07,14:22:50,223,press_room,cell_16,1,17.759315,676.707096,3.034561
23-02-14,1,Forklift 17,11:01:22,11:02:50,88,tool_storage,sheet_metal,1,33.375010,211.336738,2.401554
23-02-14,1,Forklift 17,11:11:51,11:13:26,95,trunion_cell,tool_storage,1,42.012702,208.183707,2.191407
23-02-14,1,Forklift 17,11:26:41,11:32:21,340,tool_storage,sheet_metal,1,59.499123,723.448220,2.127789
23-02-14,1,Forklift 17,11:33:55,11:35:21,86,sheet_metal,tool_storage,1,54.367769,229.056189,2.663444
23-02-14,1,Forklift 17,11:38:01,11:47:15,554,tool_storage,sheet_metal,2,66.452926,752.851994,1.358939
23-02-14,1,Forklift 17,11:53:49,11:55:02,73,tool_storage,machine_shop,1,40.661940,197.171850,2.700984
23-02-14,1,Forklift 17,11:59:24,12:00:40,76,machine_shop,tool_storage,1,49.172058,200.791690,2.641996
23-02-14,1,Forklift 17,13:04:59,13:07:29,150,tool_storage,machine_shop,1,41.288015,223.215970,1.488106
23-02-14,1,Forklift 17,13:10:58,13:13:44,166,machine_shop,unknown,1,37.101568,213.859107,1.288308
23-02-14,2,Forklift 01,18:26:50,18:31:48,298,clearing_bldg,machine_shop,1,49.135576,302.220277,1.014162
23-02-14,2,Forklift 01,18:38:28,18:39:41,73,sheet_metal,clearing_bldg,1,53.545198,183.887169,2.519002
23-02-14,2,Forklift 01,22:25:37,22:27:45,128,clearing_bldg,bldg_2_entry_area,1,45.054196,187.307232,1.463338
23-02-14,2,Forklift 01,22:29:57,22:32:54,177,bldg_2_entry_area,clearing_bldg,1,37.670765,265.248979,1.498582
23-02-14,2,Forklift 01,22:35:25,22:37:29,124,clearing_bldg,machine_shop,1,39.762524,176.475192,1.423187
23-02-14,2,Forklift 01,22:41:47,22:42:56,69,sheet_metal,clearing_bldg,1,50.470998,213.181898,3.089593
23-02-14,2,Pallet truck 02,16:06:21,16:07:37,76,clearing_bldg,cell_16,2,16.659545,175.663249,2.311359
23-02-14,2,Pallet truck 02,16:46:15,16:48:37,142,unknown,tool_storage,1,20.186781,158.744528,1.117919
23-02-14,2,Pallet truck 02,16:54:39,16:57:50,191,tool_storage,clearing_bldg,2,15.758358,319.557172,1.673074
23-02-14,2,Pallet truck 02,17:03:05,17:04:44,99,tool_storage,clearing_bldg,2,15.287719,133.360419,1.347075
23-02-14,2,Forklift 06,16:05:27,16:09:31,244,sheet_metal,unknown,1,40.588744,497.537619,2.039089
23-02-14,2,Forklift 06,16:13:39,16:16:07,148,unknown,trunion_cell,1,56.414528,307.527947,2.077892
23-02-14,2,Cart 09,18:34:17,18:40:57,400,sheet_metal,machine_shop,1,63.359339,507.769728,1.269424
23-02-14,2,Cart 09,21:09:55,21:12:53,178,sheet_metal,tool_storage,1,60.387649,266.444644,1.496880
23-02-14,2,Cart 09,21:13:21,21:16:00,159,tool_storage,sheet_metal,1,50.566972,208.367310,1.310486
23-02-14,3,Pallet truck 02,23:19:13,23:21:43,150,tool_storage,cell_16,2,17.309283,245.104865,1.634032
23-02-14,3,Pallet truck 02,01:19:37,01:23:09,212,tool_storage,tool_room,2,19.894468,555.628517,2.620889
23-02-14,3,Pallet truck 02,03:15:04,03:16:48,104,tool_storage,press_room,2,16.243246,245.066353,2.356407
23-02-14,3,Pallet truck 02,03:41:38,03:42:05,27,tool_storage,press_room,1,16.502499,66.517093,2.463596
23-02-14,3,Pallet truck 03,03:40:34,03:44:37,243,clearing_bldg,unknown,1,59.339769,293.593078,1.208202
